ts_code,name,price
603238.SH,诺邦股份,17.295
603239.SH,浙江仙通,9.195
603258.SH,电魂网络,23.28
603266.SH,天龙股份,11.56
603268.SH,松发股份,15.355
603269.SH,海鸥股份,14.004999999999999
603277.SH,银都股份,8.935
603278.SH,大业股份,10.27
603283.SH,赛腾股份,22.005000000000003
603286.SH,日盈电子,14.965
603289.SH,泰瑞机器,12.08
603298.SH,杭叉集团,12.085
603299.SH,苏盐井神,7.880000000000001
603300.SH,华铁应急,7.96
603301.SH,振德医疗,19.965
603303.SH,得邦照明,8.795
603305.SH,旭升股份,23.6
603306.SH,华懋科技,13.195
603308.SH,应流股份,9.495000000000001
603309.SH,维力医疗,17.465
603311.SH,金海环境,9.745000000000001
603313.SH,梦百合,16.02
603315.SH,福鞍股份,12.4
603316.SH,诚邦股份,10.56
603318.SH,派思股份,24.064999999999998
603319.SH,湘油泵,15.985
603320.SH,迪贝电气,18.205
603321.SH,梅轮电梯,7.57
603322.SH,超讯通信,17.905
603323.SH,苏农银行,5.115
603326.SH,我乐家居,11.84
603328.SH,依顿电子,11.285
603329.SH,上海雅仕,16.665
603330.SH,上海天洋,13.42
603331.SH,百达精工,15.575
603332.SH,苏州龙杰,25.6
603333.SH,尚纬股份,8.79
603335.SH,迪生力,5.455
603336.SH,宏辉果蔬,17.09
603337.SH,杰克股份,19.525
603339.SH,四方科技,14.899999999999999
603348.SH,文灿股份,16.92
603355.SH,莱克电气,20.674999999999997
603356.SH,华菱精工,12.22
603357.SH,设计总院,11.345
603358.SH,华达科技,12.715
603359.SH,东珠生态,15.975000000000001
603363.SH,傲农生物,22.494999999999997
603365.SH,水星家纺,17.240000000000002
603366.SH,日出东方,4.165
603367.SH,辰欣药业,15.41
603369.SH,今世缘,29.36
603377.SH,东方时尚,16.785
603378.SH,亚士创能,12.23
603380.SH,易德龙,15.239999999999998
603385.SH,惠达卫浴,9.115
603386.SH,广东骏亚,15.865
603387.SH,基蛋生物,23.855
603388.SH,元成股份,7.145
603389.SH,亚振家居,6.8
603393.SH,新天然气,22.195
603396.SH,金辰股份,18.925
603398.SH,邦宝益智,9.175
603399.SH,吉翔股份,10.835
603416.SH,信捷电气,26.634999999999998
603421.SH,鼎信通讯,17.04
603456.SH,九洲药业,11.25
603458.SH,勘设股份,18.555
603466.SH,风语筑,16.685000000000002
603477.SH,振静股份,7.475
603486.SH,科沃斯,26.47
603488.SH,展鹏科技,8.16
603496.SH,恒为科技,19.805
603499.SH,翔港科技,16.244999999999997
603500.SH,祥和实业,12.32
603505.SH,金石资源,19.75
603506.SH,南都物业,17.375
603507.SH,振江股份,16.095
603515.SH,欧普照明,28.515
603518.SH,锦泓集团,7.619999999999999
603519.SH,立霸股份,15.23
603520.SH,司太立,25.225
603527.SH,众源新材,10.28
603528.SH,多伦科技,7.12
603533.SH,掌阅科技,14.665
603535.SH,嘉诚国际,18.060000000000002
603536.SH,惠发食品,10.620000000000001
603538.SH,美诺华,20.72
603555.SH,贵人鸟,4.38
603556.SH,海兴电力,15.65
603557.SH,起步股份,8.3
603558.SH,健盛集团,8.355
603559.SH,中通国脉,19.055
603566.SH,普莱柯,17.615000000000002
603567.SH,珍宝岛,11.86
603568.SH,伟明环保,20.42
603569.SH,长久物流,10.530000000000001
603577.SH,汇金通,10.76
603578.SH,三星新材,18.465
603579.SH,荣泰健康,25.865
603580.SH,艾艾精工,12.29
603585.SH,苏利股份,22.245
603586.SH,金麒麟,16.865000000000002
603587.SH,地素时尚,21.935000000000002
603588.SH,高能环境,9.735
603595.SH,东尼电子,24.92
603596.SH,伯特利,14.335
603598.SH,引力传媒,7.575
603599.SH,广信股份,14.405
603600.SH,永艺股份,9.48
603601.SH,再升科技,7.055
603602.SH,纵横通信,20.39
603603.SH,博天环境,11.73
603606.SH,东方电缆,10.850000000000001
603607.SH,京华激光,18.244999999999997
603608.SH,天创时尚,6.335
603609.SH,禾丰牧业,13.815000000000001
603611.SH,诺力股份,15.23
603612.SH,索通发展,10.725
603615.SH,茶花股份,9.21
603616.SH,韩建河山,8.74
603617.SH,君禾股份,14.945
603618.SH,杭电股份,5.79
603619.SH,中曼石油,15.43
603626.SH,科森科技,7.4350000000000005
603628.SH,清源股份,7.72
603630.SH,拉芳家化,13.370000000000001
603633.SH,徕木股份,9.345
603636.SH,南威软件,10.42
603637.SH,镇海股份,17.39
603638.SH,艾迪精密,24.675
603639.SH,海利尔,24.53
603648.SH,畅联股份,11.48
603650.SH,彤程新材,19.4
603655.SH,朗博科技,16.97
603656.SH,泰禾光电,15.04
603657.SH,春光科技,24.55
603660.SH,苏州科达,12.0
603663.SH,三祥新材,14.18
603665.SH,康隆达,20.990000000000002
603667.SH,五洲新春,7.845000000000001
603668.SH,天马科技,8.305
603669.SH,灵康药业,7.27
603676.SH,卫信康,11.565000000000001
603677.SH,奇精机械,11.85
603678.SH,火炬电子,23.475
603680.SH,今创集团,10.705
603681.SH,永冠新材,25.375
603683.SH,晶华新材,12.995000000000001
603685.SH,晨丰科技,11.965
603686.SH,龙马环卫,16.51
603688.SH,石英股份,13.755
603689.SH,皖天然气,10.465
603690.SH,至纯科技,22.73
603693.SH,江苏新能,10.715
603696.SH,安记食品,9.305
603698.SH,航天工程,12.364999999999998
603699.SH,纽威股份,11.395
603700.SH,宁波水表,22.765
603701.SH,德宏股份,15.56
603703.SH,盛洋科技,14.83
603706.SH,东方环宇,17.884999999999998
603708.SH,家家悦,25.115000000000002
603709.SH,中源家居,25.765
603712.SH,七一二,25.18
603716.SH,塞力斯,16.65
603717.SH,天域生态,8.605
603718.SH,海利生物,13.055
603721.SH,中广天择,20.045
603722.SH,阿科力,24.105
603725.SH,天安新材,7.195
603726.SH,朗迪集团,10.605
603727.SH,博迈科,16.87
603728.SH,鸣志电器,12.184999999999999
603729.SH,龙韵股份,14.73
603730.SH,岱美股份,24.064999999999998
603733.SH,仙鹤股份,14.67
603738.SH,泰晶科技,20.810000000000002
603739.SH,蔚蓝生物,29.985
603757.SH,大元泵业,14.43
603758.SH,秦安股份,6.375
603766.SH,隆鑫通用,3.625
603767.SH,中马传动,7.375
603768.SH,常青股份,11.434999999999999
603776.SH,永安行,17.58
603777.SH,来伊份,12.594999999999999
603778.SH,乾景园林,4.715
603779.SH,威龙股份,14.17
603787.SH,新日股份,21.6
603788.SH,宁波高发,13.5
603789.SH,星光农机,13.175
603790.SH,雅运股份,15.65
603797.SH,联泰环保,11.364999999999998
603798.SH,康普顿,10.26
603799.SH,华友钴业,24.795
603800.SH,道森股份,11.785
603801.SH,志邦家居,19.759999999999998
603803.SH,瑞斯康达,13.69
603808.SH,歌力思,14.325
603809.SH,豪能股份,9.445
603811.SH,诚意药业,23.915
603813.SH,原尚股份,17.35
603817.SH,海峡环保,6.92
603818.SH,曲美家居,7.07
603819.SH,神力股份,13.8
603822.SH,嘉澳环保,23.615000000000002
603823.SH,百合花,20.235
603825.SH,华扬联众,12.405000000000001
603826.SH,坤彩科技,14.440000000000001
603828.SH,柯利达,6.470000000000001
603829.SH,洛凯股份,10.094999999999999
603838.SH,四通股份,8.715
603839.SH,安正时尚,12.985
603843.SH,正平股份,5.255000000000001
603848.SH,好太太,15.14
603855.SH,华荣股份,8.785
603856.SH,东宏股份,10.094999999999999
603858.SH,步长制药,19.0
603859.SH,能科股份,23.520000000000003
603860.SH,中公高科,28.265
603861.SH,白云电器,8.945
603869.SH,新智认知,11.094999999999999
603876.SH,鼎胜新材,14.08
603877.SH,太平鸟,13.870000000000001
603878.SH,武进不锈,9.345
603879.SH,永悦科技,7.38
603880.SH,南卫股份,9.469999999999999
603885.SH,吉祥航空,12.27
603886.SH,元祖股份,21.685000000000002
603887.SH,城地股份,19.005000000000003
603888.SH,新华网,21.305
603889.SH,新澳股份,6.115
603890.SH,春秋电子,9.67
603895.SH,天永智能,21.0
603897.SH,长城科技,18.445
603898.SH,好莱客,15.02
603900.SH,莱绅通灵,10.955
603901.SH,永创智能,7.525
603903.SH,中持股份,13.19
603906.SH,龙蟠科技,10.155000000000001
603908.SH,牧高笛,26.145
603909.SH,合诚股份,19.115000000000002
603912.SH,佳力图,13.425
603916.SH,苏博特,11.625
603917.SH,合力科技,10.309999999999999
603918.SH,金桥信息,11.129999999999999
603919.SH,金徽酒,15.02
603920.SH,世运电路,16.545
603922.SH,金鸿顺,15.77
603926.SH,铁流股份,11.305
603928.SH,兴业股份,12.215
603929.SH,亚翔集成,14.445
603933.SH,睿能科技,13.255
603936.SH,博敏电子,19.8
603937.SH,丽岛新材,10.98
603938.SH,三孚股份,16.915
603955.SH,大千生态,14.96
603956.SH,威派格,17.355
603958.SH,哈森股份,7.51
603959.SH,百利科技,11.145
603960.SH,克来机电,26.935000000000002
603963.SH,大理药业,12.524999999999999
603966.SH,法兰泰克,10.01
603967.SH,中创物流,17.3
603968.SH,醋化股份,16.42
603969.SH,银龙股份,4.12
603970.SH,中农立华,13.030000000000001
603976.SH,正川股份,17.67
603977.SH,国泰集团,8.545
603979.SH,金诚信,8.555
603980.SH,吉华集团,8.51
603985.SH,恒润股份,15.635
603987.SH,康德莱,7.76
603988.SH,中电电机,9.68
603989.SH,艾华集团,18.72
603990.SH,麦迪科技,27.689999999999998
603991.SH,至正股份,19.3
603993.SH,洛阳钼业,3.585
603996.SH,ST中新,4.595
603997.SH,继峰股份,8.100000000000001
603998.SH,方盛制药,7.775
603999.SH,读者传媒,5.734999999999999
